specobjid,plate,mjd,fiberid,obj_class,redshift,snMedian
667700460190197760,593,52026,152,GALAXY,0.1599618,12.39892
1795975328473049088,1595,52999,600,GALAXY,0.3027138,7.560747
1687874643798550528,1499,53001,548,STAR,-0.0005218979,10.67045
3305670791403694080,2936,54626,104,STAR,-0.0001353653,47.5692
5813212632854059008,5163,55889,696,STAR,0.0003283187,40.79739
3646804173921558528,3239,54888,52,STAR,-0.0004006765,49.67839
4924711579998771200,4374,55883,92,GALAXY,0.3297378,7.157327
3256180397406447616,2892,54552,283,STAR,0.0001489638,26.25018
6517840163061913600,5789,56246,20,GALAXY,0.1977409,11.89737
8527664142357911552,7574,56945,357,QSO,1.399141,15.86536
2599719726959585280,2309,54441,61,STAR,-0.0001591848,27.80373
12736281042757113856,11312,58433,368,STAR,-0.001049025,50.43669
2852063145508235264,2533,54585,577,GALAXY,0.3715277,5.413359
12741824779797157888,11317,58398,56,QSO,1.779,7.226089
3261743102162921472,2897,54585,40,STAR,-0.000649996,41.53579
465088776176166912,413,51821,335,GALAXY,0.1405025,7.311415
2474780012897658880,2198,53918,189,GALAXY,0.06135502,8.131627
2930775531894892544,2603,54479,211,STAR,-8.323156e-05,34.32501
922135153864632320,819,52409,84,GALAXY,0.1472424,12.3202
8723725781631784960,7748,58396,921,QSO,2.111394,8.225298
2555821713023592448,2270,53714,105,QSO,0.204975,19.86516
928882854711027712,825,52289,56,STAR,8.826504e-05,7.359442
10544271560403081216,9365,57749,796,QSO,2.889175,5.155946
2840801947198449664,2523,54572,569,GALAXY,0.3837932,6.530787
7078677404471023616,6287,56221,526,GALAXY,0.2717946,7.672911
8168478151858739200,7255,56597,270,STAR,-7.982649e-05,80.39996
369441992532322304,328,52282,534,GALAXY,0.10308,16.48139
12076438272479614976,10726,58199,130,STAR,-0.0004111873,12.42737
421199020271101952,374,51791,409,GALAXY,0.172254,7.72757
2968020931869435904,2636,54082,541,GALAXY,0.3088844,7.260014
9426047894627309568,8372,57787,50,QSO,0.6449745,7.631241
5770306390167148544,5125,55863,252,GALAXY,0.1804418,25.31461
3721178714793418752,3305,54945,289,STAR,-0.0001756573,58.1104
3716741360640958464,3301,54939,530,STAR,-7.484692e-05,57.15774
1874652531880126464,1665,52976,106,STAR,-0.0002768561,27.6148
808521789327042560,718,52206,457,GALAXY,0.1000515,12.20944
1812714570804914176,1610,53144,57,GALAXY,0.1390344,14.36528
8067243367610996736,7165,56603,620,GALAXY,0.3500878,6.487896
994262567243245568,883,52430,338,STAR,-0.0003012211,6.058453
7464922097711863808,6630,56358,748,GALAXY,0.247639,9.172353
2530072807602232320,2247,54169,639,STAR,-0.0007610188,42.71804
1011121931740538880,898,52606,232,STAR,-0.0002152943,26.48765
1791471728459802624,1591,52976,600,GALAXY,0.3924225,5.49921
2166337304627537920,1924,53330,385,GALAXY,0.1748212,14.14459
1989635617339762688,1767,53436,620,GALAXY,0.1129874,13.8592
7925456944642676736,7039,56572,900,GALAXY,0.3666091,6.249915
1809368755898181632,1607,53083,173,GALAXY,0.08259954,7.79195
3269781081733228544,2904,54574,610,STAR,-0.0002300264,87.3077
7652873166260557824,6797,56426,478,QSO,3.074852,5.450905
890686922723190784,791,52435,364,GALAXY,0.0437691,8.958773
2600975631852267520,2310,53710,534,STAR,-0.000307489,16.51441
861434412829534208,765,52254,440,GALAXY,0.2076124,12.83656
8690839658454865920,7719,58082,66,GALAXY,0.01915323,6.178728
506814144398256128,450,51908,579,GALAXY,0.1194313,12.71085
7181228580944500736,6378,56330,869,STAR,-8.127675e-05,9.525205
1901752198342141952,1689,53177,390,STAR,-2.701856e-05,18.88789
3712173714494824448,3297,54941,297,STAR,-0.0002192486,17.9962
753395305889687552,669,52559,612,GALAXY,0.331615,5.017393
4921547184644839424,4371,55830,868,GALAXY,0.3640421,5.497069
2916210846017284096,2590,54175,473,GALAXY,0.04458911,21.1138
12274786325144819712,10902,58396,820,QSO,1.158806,6.770194
6359272438975715328,5648,55923,690,GALAXY,0.08930203,31.85252
5123009052008536064,4550,55894,598,GALAXY,0.1829136,16.69502
7065294149340387328,6275,56245,990,STAR,-0.0005972889,8.159289
6700239793845196800,5951,56102,34,STAR,-0.0006705524,25.18462
3552334958506909696,3155,54829,439,STAR,-8.268813e-05,36.44524
9494747575137622016,8433,57488,122,QSO,0.994871,5.401075
3012954675189147648,2676,54179,169,STAR,5.963427e-05,33.202
8063720532389156864,7162,56605,92,QSO,1.93462,12.89605
1627053784741996544,1445,53062,467,GALAXY,0.2531878,9.390916
8832762401856444416,7845,56980,282,GALAXY,0.0941269,26.65305
5327872253391820800,4732,55648,414,GALAXY,0.2190003,13.24034
592393814090475520,526,52312,620,GALAXY,0.3505575,6.001731
846829050071640064,752,52251,554,GALAXY,0.1735946,13.79875
1579798976771680256,1403,53227,587,STAR,1.69233e-05,41.89122
1810554030355671040,1608,53138,389,GALAXY,0.0421925,16.5697
6714995514700748800,5964,56098,467,STAR,-0.0002742932,13.27872
5797293904429864960,5149,55944,128,STAR,-0.0001622801,7.103069
6908560965169862656,6136,56206,142,STAR,-4.398818e-05,33.47028
2747237893071202304,2440,53818,153,GALAXY,0.1462246,13.12599
6945892133493823488,6169,56193,784,GALAXY,0.1272459,27.05376
2633480219545069568,2339,53729,1,STAR,-1.336552e-05,14.50823
3750405108786110464,3331,54977,118,STAR,0.0001098652,17.73862
600230577882294272,533,51994,458,GALAXY,0.179904,11.35164
6368254074870323200,5656,55940,597,STAR,-2.929153e-05,26.40593
7415308286906619904,6586,56485,478,GALAXY,0.1653886,8.105441
1571909978913007616,1396,53112,559,GALAXY,0.1501423,14.87967
3172939946554058752,2818,54616,560,STAR,-0.0001058451,10.1693
2099969408083453952,1865,53312,604,GALAXY,0.1125105,19.93309
4229099495030544384,3756,55505,798,STAR,0.0001093201,7.465524
2617828127690221568,2325,54082,403,STAR,-0.0001252125,16.32155
9422884594037053440,8369,57451,830,STAR,0.0001055314,14.80977
1828524727438698496,1624,53386,230,GALAXY,0.09939419,25.10291
2054846003856566272,1825,53504,286,GALAXY,0.112711,18.63589
1073053570170906624,953,52411,258,GALAXY,0.08699168,11.02115
4985618756875343872,4428,56189,487,STAR,-0.0003589666,7.940681
6826553888600250368,6063,56098,810,QSO,2.457726,10.82714
558608290234263552,496,51988,589,GALAXY,0.2216933,10.65711
1100140313982298112,977,52410,495,GALAXY,0.1998599,11.4656
2516460023614302208,2235,53847,268,GALAXY,0.1175391,16.3411
3612061530041982976,3208,54853,635,STAR,-0.0001793332,33.79319
1785781205510154240,1586,52945,378,STAR,-4.845734e-05,18.42419
2274378617402189824,2020,53431,221,GALAXY,0.1392977,21.58405
806318917730461696,716,52203,635,GALAXY,0.08640556,8.821002
3835966904535719936,3407,54971,94,STAR,-0.0001036907,41.58434
808437126931703808,718,52206,149,GALAXY,0.08171967,16.08116
2353205080435484672,2090,53463,270,GALAXY,0.1595184,11.53711
5006903916744693760,4447,55542,98,GALAXY,0.32101,6.73454
10754664210980165632,9552,57814,248,QSO,0.7466607,21.12118
3579287836811173888,3179,54830,189,STAR,8.240176e-05,52.94717
1864610701528557568,1656,53533,438,GALAXY,0.08211893,6.780733
5212931506427942912,4630,55623,54,GALAXY,0.4915597,5.3595
6086878879091546112,5406,55955,960,QSO,2.122908,15.7433
2303760590008510464,2046,53327,616,STAR,-0.0002401909,50.80064
1822958719634270208,1619,53084,461,GALAXY,0.1172884,10.64789
2829442885340915712,2513,54141,205,GALAXY,0.1721191,12.35229
12453586157811554304,11061,58428,26,GALAXY,0.2647282,5.932234
5394270665124894720,4791,55889,306,GALAXY,0.4327845,6.055055
869255241067948032,772,52375,220,GALAXY,0.133744,17.71868
1870238272001697792,1661,53240,431,STAR,-0.0002327941,6.976793
2427502397476595712,2156,54525,226,STAR,1.386969e-05,5.866848
1955702483091220480,1737,53055,52,GALAXY,0.0942452,17.58473
4580348379121604608,4068,55445,682,QSO,3.088774,10.29797
1869018638560815104,1660,53230,90,STAR,-3.090151e-05,5.495053
796059374295476224,707,52177,175,GALAXY,0.07550061,18.43001
4321367488569038848,3838,55588,595,GALAXY,0.4432167,5.423581
4602891116370745344,4088,55451,772,QSO,2.218787,14.65582
4302246980472821760,3821,55535,667,GALAXY,0.389367,6.381339
6023768561830615040,5350,56009,742,GALAXY,0.3071377,7.683371
12742066122599454720,11317,58398,934,QSO,1.593196,5.506789
2336243743667021824,2075,53730,5,STAR,4.366959e-06,14.64724
3286559078796519424,2919,54537,208,STAR,-0.0005889587,33.20859
1143933043338143744,1016,52759,68,GALAXY,0.06468293,14.44589
1163197862503278592,1033,52822,521,GALAXY,0.2042221,5.602636
2745055916238858240,2438,54056,407,GALAXY,0.143255,22.88406
5403208041482180608,4799,55656,52,STAR,0.0007989026,49.351
1000952549651539968,889,52663,100,GALAXY,0.08035768,8.239575
3088394643214198784,2743,54259,186,GALAXY,0.06504696,9.003008
13177733313400690688,11704,58514,730,QSO,1.959587,8.619007
2366796704360982528,2102,54115,564,GALAXY,0.1079308,27.93134
328873025833297920,292,51609,401,QSO,1.668741,8.828083
7214869788446971904,6408,56329,375,QSO,2.468913,14.12949
1014527669594777600,901,52641,334,GALAXY,0.1807579,5.916553
5862798960163575808,5207,56018,866,STAR,-0.0003081286,17.35608
467324907764606976,415,51810,278,GALAXY,0.1481239,15.42898
1772286358455347200,1574,53476,436,GALAXY,0.1037047,17.66034
1068521933265463296,949,52427,156,GALAXY,0.02321819,24.9238
3114343667100313600,2766,54242,380,GALAXY,0.0894697,14.68513
5377395356685588480,4776,55652,354,GALAXY,0.3047568,5.81635
5345871258453301248,4748,55631,358,GALAXY,0.4491062,5.185711
677796451606095872,602,52072,17,GALAXY,0.2097765,13.18649
314132429486974976,279,51984,23,GALAXY,0.103088,21.21365
3699846539359920128,3286,54910,507,STAR,-9.661611e-05,56.9506
1310559631055022080,1164,52674,44,GALAXY,0.1631354,6.751232
1308440872047634432,1162,52668,528,GALAXY,0.1509893,21.80309
519045386657097728,461,51910,20,GALAXY,0.09813264,10.80125
1487326467695077376,1321,52764,46,GALAXY,0.1658316,9.305118
5060004281505306624,4494,55569,764,STAR,-0.0005107186,24.4673
3560117851077582848,3162,54800,81,STAR,0.0001108504,16.93658
2371251094115346432,2106,53714,385,GALAXY,0.1236999,14.01832
10536236879183108096,9358,57749,238,QSO,2.230452,13.90215
6962759467739142144,6184,56267,707,STAR,-0.000226251,16.90127
3918307406664278016,3480,54999,639,STAR,-0.0005930273,11.05437
5631905086576023552,5002,55710,559,STAR,-0.0004623179,16.00306
2925215297449256960,2598,54232,463,QSO,1.175022,26.80713
5677047463049189376,5042,55856,946,GALAXY,0.3682608,11.8928
1629177492424124416,1447,53120,1,QSO,1.283095,5.017674
7925437428311283712,7039,56572,829,STAR,3.898786e-05,15.20647
816327498122946560,725,52258,182,QSO,3.477415,20.93327
8580726574185469952,7621,56985,885,QSO,2.141945,14.57713
659849122483824640,586,52023,261,GALAXY,0.02911511,33.60135
2920656171561936896,2594,54177,261,GALAXY,0.09599362,12.37619
1697984102503835648,1508,52944,462,GALAXY,0.187627,6.806912
3573715511730610176,3174,54821,397,STAR,-6.945299e-06,14.93403
5816613975027374080,5166,56065,782,STAR,-0.0008266594,21.15399
2757429823704950784,2449,54271,367,STAR,-0.0002439142,46.41574
3669342512973193216,3259,54885,126,STAR,0.0002388206,29.88303
1436795391730280448,1276,53035,535,GALAXY,0.05661758,27.94864
2182039431005890560,1938,53379,165,GALAXY,0.240746,11.03237
2070582488597555200,1839,53471,191,GALAXY,0.1389256,10.80819
6498957421167532032,5772,56003,957,STAR,8.92404e-05,28.75986
1432214000883492864,1272,52989,252,GALAXY,0.09591196,28.74434
346819805266864128,308,51662,155,GALAXY,0.02807129,6.788198
1113626924581677056,989,52468,407,GALAXY,0.1036528,10.65162
7536977493196298240,6694,56386,740,QSO,1.168558,15.30021
3177386367768356864,2822,54389,352,STAR,-0.0002647382,15.78363
755610541019392000,671,52206,479,GALAXY,0.4802544,6.772525
2634661369978316800,2340,53733,202,STAR,-0.0007214546,13.12771
2862184413746194432,2542,53919,534,STAR,-0.0005612379,13.28231
6164545082882283520,5475,56011,884,GALAXY,0.3731296,6.001657
6913231140523628544,6140,56189,748,GALAXY,0.1012329,27.7951
4577054790748755968,4065,55368,988,GALAXY,0.396441,5.314534
3714463996661833728,3299,54908,437,STAR,0.0002267912,11.95372
2138243132129568768,1899,53262,579,STAR,9.2344e-05,18.96408
3117718073067464704,2769,54527,368,GALAXY,0.1186803,13.08974
1508754025460295680,1340,52781,175,QSO,1.016612,7.464445
3565793805347168256,3167,54822,250,STAR,-0.0002996372,48.10902
1097866798830741504,975,52411,416,STAR,-0.0007204706,5.573573
2111143214143531008,1875,54453,294,GALAXY,0.1359984,13.20955
1293826993745324032,1149,53003,611,STAR,0.00058109,27.93744
1514495125978376192,1345,52814,581,GALAXY,0.09246785,14.2843
690301201928972288,613,52345,453,STAR,-0.0001589022,55.63118
4542067235720812544,4034,55635,680,QSO,3.732493,5.007691
6031682295882340352,5357,55956,860,STAR,0.0002231604,9.372684
6087886581011863552,5407,55926,530,GALAXY,0.2091715,19.32411
932366657773398016,828,52317,442,GALAXY,0.1525689,12.67323
1630320984517011456,1448,53120,65,GALAXY,0.1689142,15.30454
832187133115525120,739,52520,535,QSO,0.3732192,22.48842
1811732157131941888,1609,53142,579,GALAXY,0.07867407,16.38535
7587550630144923648,6739,56393,404,STAR,0.0001519058,14.11632
484249141619222528,430,51877,408,GALAXY,0.06920256,21.3964
5978643504678852608,5310,55983,418,GALAXY,0.2933926,10.4462
307507046842918912,273,51957,496,QSO,1.280925,7.064123
412126128988252160,366,52017,170,GALAXY,0.02850172,30.96826
2733714449520158720,2428,53801,107,GALAXY,0.113799,8.874259
8546774479233374208,7591,56954,248,STAR,-0.0003395182,8.994625
3135795418785409024,2785,54537,597,GALAXY,0.1382231,12.29835
8911681503727212544,7915,57309,668,QSO,1.749895,20.0345
3497205993719308288,3106,54738,585,STAR,0.0001287752,7.222081
2166285627581032448,1924,53330,197,GALAXY,0.1735561,10.8773
1495264117382998016,1328,52786,251,GALAXY,0.03031225,12.02445
2633531071957854208,2339,53729,186,STAR,-0.0003765242,7.807798
375092108429649920,333,52313,609,GALAXY,0.1851657,13.71384
689093109065213952,612,52079,154,GALAXY,0.1634384,11.13083
1600042633797855232,1421,53149,505,GALAXY,0.261127,8.114909
1360100326434170880,1208,52672,48,GALAXY,0.119858,15.40171
4510558525853030400,4006,55328,740,GALAXY,0.1797334,25.25962
1379246123885029376,1225,52760,68,GALAXY,0.03547196,7.021868
2877883791882348544,2556,54000,304,STAR,-0.000186201,41.79564
6907477396225808384,6135,56192,296,GALAXY,0.2957485,7.012794
3626691082189905920,3221,54864,609,STAR,-5.931104e-05,49.60704
3586008326741270528,3185,54829,62,STAR,0.0003578435,17.20205
8347677933876566016,7414,56748,931,STAR,-0.000217077,6.488746
4593925698893404160,4080,55471,924,GALAXY,0.2663518,11.27953
4954052041511294976,4400,55509,336,STAR,-5.458383e-05,5.009034
590134312913889280,524,52027,592,GALAXY,0.1814762,12.10636
2960029406564739072,2629,54087,140,STAR,-0.0003875385,8.624436
1171041227022297088,1040,52722,383,GALAXY,0.1139747,15.00791
1326331303255107584,1178,52825,77,GALAXY,0.1321947,15.70704
2938619722675021824,2610,54476,76,GALAXY,0.1197153,12.16082
2431958157610739712,2160,53885,52,GALAXY,0.1363622,21.30055
7495222439284332544,6657,56366,388,GALAXY,0.3127046,10.64094
2605398692286457856,2314,53712,241,STAR,0.0001739072,23.57368
755479699135686656,671,52206,3,GALAXY,0.2694361,5.135329
3724510234589372416,3308,54919,121,STAR,-1.611355e-05,19.46115
584493272802551808,519,52283,550,GALAXY,0.02597225,35.58457
1900655990030755840,1688,53462,498,GALAXY,0.1239804,7.713024
477448662469863424,424,51893,244,GALAXY,0.1299724,7.048586
751065159228745728,667,52163,327,GALAXY,0.1163004,11.63664
1069675869896730624,950,52378,258,GALAXY,0.1352675,11.0248
945859590547859456,840,52374,377,GALAXY,0.07658952,16.22891
11568749777966618624,10275,58467,466,QSO,1.339879,5.004238
8710110243059947520,7736,57728,540,STAR,-0.0001183064,11.21891
1479510319209408512,1314,53050,283,GALAXY,0.04139066,55.53461
2828428306557200384,2512,53877,610,QSO,0.2906131,15.41053
2563699713685612544,2277,53705,93,GALAXY,0.1057618,11.47215
8323950198088030208,7393,56749,626,STAR,-0.0002295519,22.83307
5690476353935398912,5054,56191,648,STAR,-0.0002301922,5.32367
1535778926457022464,1364,53061,187,GALAXY,0.08066342,32.99117
386349722689890304,343,51692,604,GALAXY,0.2134938,19.02426
846746311821649920,752,52251,253,GALAXY,0.2559302,8.189983
5954978714404280320,5289,55893,342,QSO,1.660094,9.008151
644113191407740928,572,52289,358,GALAXY,0.1277636,18.40495
3319197806857578496,2948,54553,163,GALAXY,0.134272,19.40079
4900013244432013312,4352,55533,352,GALAXY,0.3048967,9.566306
2015459579445405696,1790,53876,359,QSO,1.161473,6.789777
2501789514037487616,2222,53799,145,GALAXY,0.05482471,12.65694
1368077009304971264,1215,52725,395,GALAXY,0.1960966,11.24413
1976002222072293376,1755,53386,174,GALAXY,0.2811229,6.760331
1375989645371795456,1222,52763,509,GALAXY,0.1325019,10.41224
8748417783229077504,7770,58044,638,QSO,1.534716,5.922466
2699986380028667904,2398,53768,285,STAR,-9.394503e-05,8.167981
1995232400581355520,1772,53089,501,GALAXY,0.1301072,18.41181
1812708798368868352,1610,53144,36,GALAXY,0.04331874,5.033997
1906316275622111232,1693,53446,610,GALAXY,0.1063069,34.6328
3618771849724403712,3214,54866,471,STAR,0.0001511952,65.53365
970641482304219136,862,52325,421,GALAXY,0.08406762,14.17301
6797075432204425216,6037,56104,64,GALAXY,0.3625068,6.959785
2072798554618882048,1841,53491,61,STAR,-0.0003840369,20.3677
5342457828983724032,4745,55892,228,GALAXY,0.3575777,6.691061
2753963343453644800,2446,54571,44,STAR,-0.0001118049,22.69549
3185253652268869632,2829,54623,301,GALAXY,0.0360908,31.60338
1678804222541326336,1491,52996,318,STAR,-0.000172972,17.65216
1942240907671660544,1725,54266,231,GALAXY,0.10924,14.24557
3189812777686427648,2833,54650,503,GALAXY,-6.234027e-05,14.60569
11764746516174231552,10449,58137,794,QSO,0.8604481,18.18026
9461000545429116928,8403,57834,231,QSO,1.310845,7.664719
1303849311490041856,1158,52668,208,GALAXY,0.03479021,41.28549
3523088772466057216,3129,54747,538,STAR,-0.0001753549,50.04898
8642677737990150144,7676,57329,982,QSO,2.426176,5.374698
728521329111754752,647,52553,233,STAR,0.0001930825,5.097476
6910822392286959616,6138,56598,177,GALAXY,0.5269473,7.001554
1053906404739409920,936,52705,233,GALAXY,0.2160932,10.54223
4765938245375907840,4233,55449,14,GALAXY,0.297464,5.890489
6466094393137059840,5743,56011,186,QSO,2.144532,10.27595
1513305454028023808,1344,52792,349,GALAXY,0.2144174,10.6721
3324918840852244480,2953,54560,496,STAR,0.0003280062,5.520719
3501574628445364224,3110,54747,94,STAR,-0.0001933215,38.84371
6806105170910664704,6045,56072,146,QSO,2.249596,7.504704
854692482405918720,759,52254,489,GALAXY,0.1206873,16.47901
4793072543602071552,4257,55480,424,GALAXY,0.4360471,5.270993
7506583693705893888,6667,56412,760,QSO,1.477728,5.412556
1052811290117957632,935,52643,345,GALAXY,0.1710036,13.56352
7213705405331167232,6407,56311,235,QSO,1.08876,12.5506
2263099278442391552,2010,53495,147,STAR,-0.0001615548,24.1596
7979523231005825024,7087,56637,984,STAR,0.0001589754,11.4057
2749585629418383360,2442,54065,502,STAR,-0.000289952,41.7063
10535130496580737024,9357,57807,309,GALAXY,0.2181921,14.87446
8338511581270005760,7406,56805,352,QSO,1.091299,8.822179
10314448340457379840,9161,57691,288,QSO,2.334821,23.78168
612608058626959360,544,52201,431,GALAXY,0.09520679,13.61329
299546027415857152,266,51630,206,GALAXY,0.1527078,11.16891
7237451832297281536,6428,56279,608,QSO,0.9621009,13.95099
1079861471292188672,959,52411,449,GALAXY,0.2025322,11.08761
